brawler1,brawler2,brawler3,picks,wr,map
ASH,CARL,JANET,24,0.458333333,sneaky_fields
HANK,SQUEAK,STU,24,0.5,sneaky_fields
EL PRIMO,SANDY,STU,24,0.375,sneaky_fields
JUJU,OTIS,STU,24,0.541666667,sneaky_fields
ASH,JANET,LOU,24,0.708333333,sneaky_fields
BEA,JANET,SQUEAK,24,0.5625,sneaky_fields
OLLIE,STU,SURGE,24,0.416666667,sneaky_fields
CARL,JANET,MAISIE,24,0.5625,sneaky_fields
HANK,NITA,STU,24,0.458333333,sneaky_fields
MAX,OLLIE,STU,24,0.458333333,center_stage
EL PRIMO,MAX,NITA,24,0.625,center_stage
BEA,STU,SURGE,24,0.604166667,center_stage
JANET,LOU,NITA,24,0.583333333,center_stage
MAISIE,OTIS,STU,24,0.5625,center_stage
EL PRIMO,RICO,SQUEAK,24,0.645833333,center_stage
AMBER,CARL,SQUEAK,24,0.479166667,center_stage
CARL,HANK,JANET,24,0.666666667,center_stage
BUZZ,MAX,SQUEAK,24,0.5,center_stage
LOU,MAISIE,STU,24,0.458333333,center_stage
MORTIS,OTIS,STU,24,0.666666667,center_stage
MAISIE,MAX,STU,24,0.333333333,center_stage
BUSTER,RICO,SANDY,24,0.729166667,center_stage
CARL,CHESTER,JANET,24,0.729166667,center_stage
CARL,JANET,SPIKE,24,0.5,center_stage
MEEPLE,OTIS,STU,24,0.895833333,center_stage
CARL,HANK,POCO,24,0.583333333,center_stage
CARL,EL PRIMO,JANET,24,0.604166667,center_stage
BEA,CARL,JANET,24,0.75,center_stage
FRANK,MAISIE,SQUEAK,24,0.75,center_stage
HANK,RICO,STU,24,0.791666667,center_stage
EL PRIMO,MAX,RICO,24,0.541666667,center_stage
ASH,BERRY,STU,24,0.458333333,center_stage
JACKY,JANET,STU,24,0.5,center_stage
NITA,RICO,SQUEAK,24,0.4375,center_stage
BUSTER,RICO,SURGE,24,0.708333333,center_stage
MAISIE,RICO,SURGE,24,0.6875,center_stage
CARL,STU,TARA,24,0.5,center_stage
JANET,OLLIE,OTIS,24,0.5625,center_stage
AMBER,FRANK,JANET,24,0.75,center_stage
BUSTER,NITA,STU,24,0.541666667,center_stage
BYRON,PIPER,SPROUT,24,0.625,belles_rock
GENE,GRAY,JUJU,24,0.5,belles_rock
MR. P,OLLIE,PIPER,24,0.583333333,belles_rock
BYRON,HANK,PIPER,24,0.541666667,belles_rock
GENE,GUS,LEON,24,0.583333333,belles_rock
KIT,MANDY,OLLIE,24,0.833333333,belles_rock
ANGELO,GUS,JUJU,24,0.458333333,belles_rock
BYRON,HANK,MANDY,24,0.5,belles_rock
GENE,GRAY,MEEPLE,24,0.375,belles_rock
BELLE,MANDY,SQUEAK,24,0.291666667,belles_rock
BROCK,CARL,GENE,24,0.375,belles_rock
PEARL,PIPER,TICK,24,0.666666667,belles_rock
MANDY,RICO,SQUEAK,24,0.333333333,belles_rock
GUS,JUJU,PIPER,24,0.375,belles_rock
GENE,MR. P,R-T,24,0.625,flaring_phoenix
ANGELO,GRAY,LOU,24,0.208333333,flaring_phoenix
DARRYL,GRAY,R-T,24,0.5,flaring_phoenix
GRAY,LOU,SQUEAK,24,0.333333333,flaring_phoenix
BARLEY,DARRYL,GENE,24,0.416666667,flaring_phoenix
DARRYL,KIT,SPROUT,24,0.5,flaring_phoenix
BROCK,BUSTER,JUJU,24,0.5,flaring_phoenix
ANGELO,DARRYL,KIT,24,0.625,flaring_phoenix
GENE,HANK,POCO,24,0.583333333,flaring_phoenix
ANGELO,CARL,MANDY,24,0.458333333,flaring_phoenix
GUS,MR. P,TICK,24,0.625,flaring_phoenix
CARL,JUJU,MANDY,24,0.416666667,flaring_phoenix
BUSTER,GUS,JUJU,24,0.458333333,flaring_phoenix
GENE,GRAY,MEEPLE,24,0.541666667,flaring_phoenix
LEON,MANDY,SQUEAK,24,0.833333333,flaring_phoenix
GRAY,HANK,OLLIE,24,0.416666667,flaring_phoenix
ANGELO,SQUEAK,TICK,24,0.375,flaring_phoenix
GRAY,GUS,R-T,24,0.625,flaring_phoenix
GRAY,HANK,SQUEAK,24,0.541666667,flaring_phoenix
DARRYL,PIPER,SPROUT,24,0.5,flaring_phoenix
BROCK,GENE,MEEPLE,24,0.625,flaring_phoenix
ANGELO,GUS,TICK,24,0.541666667,flaring_phoenix
BROCK,DARRYL,GENE,24,0.5,new_horizons
BROCK,GROM,PIPER,24,0.708333333,new_horizons
GENE,SPROUT,SQUEAK,24,0.375,new_horizons
GENE,MAX,NANI,24,0.708333333,new_horizons
ANGELO,LEON,OLLIE,24,0.625,new_horizons
BELLE,GRAY,JUJU,24,0.833333333,new_horizons
ANGELO,BEA,GENE,24,0.583333333,new_horizons
ANGELO,GENE,TICK,24,0.708333333,new_horizons
ANGELO,GRAY,PENNY,24,0.625,new_horizons
BYRON,OLLIE,PIPER,24,0.666666667,new_horizons
CARL,MANDY,NANI,24,0.458333333,new_horizons
ANGELO,BROCK,MAX,24,0.416666667,new_horizons
GUS,JUJU,LEON,24,0.5,new_horizons
LEON,MANDY,R-T,24,0.666666667,new_horizons
MANDY,PIPER,R-T,24,0.458333333,new_horizons
GRAY,LEON,NANI,24,0.708333333,new_horizons
BROCK,JANET,PIPER,24,0.541666667,new_horizons
DARRYL,JUJU,KIT,24,0.583333333,new_horizons
GENE,LEON,SPROUT,24,0.666666667,new_horizons
GENE,LEON,MAX,24,0.833333333,new_horizons
DARRYL,GENE,JUJU,24,0.625,new_horizons
BYRON,GRAY,OLLIE,24,0.708333333,new_horizons
LEON,PIPER,SQUEAK,24,0.708333333,new_horizons
BROCK,GRAY,SQUEAK,24,0.666666667,new_horizons
GENE,OLLIE,SQUEAK,24,0.666666667,new_horizons
GUS,HANK,PIPER,24,0.416666667,new_horizons
BYRON,DARRYL,KIT,24,0.541666667,new_horizons
BELLE,BROCK,NANI,24,0.5,new_horizons
BROCK,KIT,OLLIE,24,0.833333333,out_in_the_open
BROCK,BUSTER,GUS,24,0.458333333,out_in_the_open
ANGELO,BYRON,NANI,24,0.625,out_in_the_open
ANGELO,MAX,NANI,24,0.458333333,out_in_the_open
NANI,OLLIE,PIPER,24,0.541666667,out_in_the_open
EVE,GENE,MEEPLE,24,0.541666667,out_in_the_open
BELLE,CARL,GENE,24,0.333333333,out_in_the_open
DARRYL,GENE,MANDY,24,0.375,out_in_the_open
BELLE,CHARLIE,GRAY,24,0.583333333,hockey_below_zero
MELODIE,MR. P,STU,24,0.625,hockey_below_zero
BELLE,OLLIE,STU,24,0.75,hockey_below_zero
BEA,BELLE,GRAY,24,0.458333333,hockey_below_zero
GRAY,LEON,MEEPLE,24,0.583333333,hockey_below_zero
BEA,MAISIE,STU,24,0.75,hockey_below_zero
BEA,JANET,OLLIE,24,0.375,hockey_below_zero
HANK,MELODIE,POCO,24,0.666666667,hockey_below_zero
BELLE,LEON,MEEPLE,24,0.520833333,hockey_below_zero
BEA,FANG,STU,24,0.541666667,hockey_cool_box
BEA,GENE,LEON,24,0.458333333,hockey_cool_box
BEA,MELODIE,MR. P,24,0.6875,hockey_cool_box
JANET,MEEPLE,MELODIE,24,0.375,hockey_cool_box
MAX,MR. P,STU,24,0.5625,hockey_cool_box
MAX,OLLIE,POCO,24,0.375,hockey_cool_box
GRAY,JANET,LEON,24,0.4375,hockey_cool_box
CARL,GRAY,LOU,24,0.583333333,hockey_cool_box
BELLE,LEON,MELODIE,24,0.666666667,hockey_cool_box
MAX,MEEPLE,POCO,24,0.395833333,hockey_cool_box
CHESTER,GRAY,MAX,24,0.5,hockey_cool_box
HANK,MAX,MELODIE,24,0.833333333,hockey_cool_box
JANET,LEON,MEEPLE,24,0.541666667,hockey_starr_garden
FRANK,MELODIE,POCO,24,0.541666667,hockey_starr_garden
BEA,BUSTER,CARL,24,0.416666667,hockey_starr_garden
GRAY,MELODIE,MR. P,24,0.416666667,hockey_starr_garden
GUS,MELODIE,STU,24,0.583333333,hockey_starr_garden
GRAY,OLLIE,STU,24,0.708333333,hockey_starr_garden
BEA,MELODIE,MORTIS,24,0.479166667,hockey_starr_garden
BEA,MELODIE,SQUEAK,24,0.416666667,hockey_super_center
BEA,CARL,OLLIE,24,0.833333333,hockey_super_center
JANET,LEON,STU,24,0.708333333,hockey_super_center
BELLE,OLLIE,STU,24,0.75,hockey_super_center
GRAY,LEON,MR. P,24,0.458333333,hockey_super_center
MAX,MEEPLE,OLLIE,24,0.458333333,hockey_super_center
GRAY,LOU,MAX,24,0.458333333,hockey_super_center
GRAY,HANK,MELODIE,24,0.708333333,hockey_super_center
ANGELO,BROCK,PENNY,25,0.52,dry_season
BROCK,GUS,NANI,25,0.48,dry_season
GENE,MANDY,MEEPLE,25,0.52,dry_season
BEA,GENE,GRAY,25,0.36,dry_season
GUS,LEON,SPROUT,25,0.56,dry_season
BROCK,NANI,PENNY,25,0.4,dry_season
BELLE,GENE,SQUEAK,25,0.48,dry_season
ANGELO,PIPER,TICK,25,0.44,dry_season
CARL,GENE,SPROUT,25,0.56,dry_season
ANGELO,OLLIE,PIPER,25,0.76,dry_season
BROCK,MORTIS,PIPER,25,0.6,dry_season
BELLE,BROCK,MANDY,25,0.4,dry_season
MORTIS,NANI,PIPER,25,0.6,dry_season
GENE,GUS,MR. P,25,0.48,dry_season
BROCK,MANDY,OLLIE,25,0.68,dry_season
GRAY,R-T,SPROUT,25,0.56,dry_season
GENE,NANI,PENNY,25,0.48,dry_season
ANGELO,BROCK,SPROUT,25,0.52,dry_season
BROCK,CARL,GUS,25,0.52,dry_season
GENE,LEON,TICK,25,0.52,dry_season
ANGELO,PENNY,PIPER,25,0.48,dry_season
GRAY,JUJU,LEON,25,0.52,dry_season
BROCK,GENE,SPROUT,25,0.64,dry_season
GENE,PENNY,PIPER,25,0.56,hideout
GRAY,MR. P,NANI,25,0.68,hideout
BROCK,GENE,SQUEAK,25,0.8,hideout
GRAY,LEON,SPROUT,25,0.52,hideout
BYRON,HANK,NANI,25,0.72,hideout
ANGELO,GUS,MELODIE,25,0.4,hideout
ANGELO,BELLE,SQUEAK,25,0.44,hideout
LEON,PENNY,PIPER,25,0.56,hideout
BROCK,HANK,NANI,25,0.44,hideout
GRAY,GUS,SPROUT,25,0.6,hideout
GENE,MORTIS,R-T,25,0.6,hideout
GRAY,NANI,OLLIE,25,0.72,hideout
OLLIE,PIPER,R-T,25,0.56,hideout
MANDY,NANI,PENNY,25,0.6,hideout
BROCK,MANDY,SQUEAK,25,0.6,hideout
GENE,MORTIS,NANI,25,0.52,hideout
GRAY,JANET,KIT,25,0.68,layer_cake
CARL,GENE,KIT,25,0.68,layer_cake
GENE,MEEPLE,PENNY,25,0.52,layer_cake
CARL,MANDY,SHADE,25,0.72,layer_cake
JANET,JUJU,SQUEAK,25,0.6,layer_cake
GENE,KENJI,SQUEAK,25,0.52,layer_cake
GRAY,GUS,PENNY,25,0.44,layer_cake
GRAY,HANK,PIPER,25,0.64,layer_cake
ANGELO,BROCK,GRAY,25,0.44,layer_cake
GRAY,GUS,SQUEAK,25,0.64,layer_cake
GRAY,JANET,LEON,25,0.48,layer_cake
GRAY,MORTIS,PIPER,25,0.32,layer_cake
BROCK,CARL,MORTIS,25,0.68,layer_cake
ANGELO,JANET,JUJU,25,0.48,layer_cake
LOU,PENNY,TICK,25,0.64,layer_cake
BELLE,BYRON,MANDY,25,0.24,shooting_star
GENE,PEARL,TICK,25,0.4,shooting_star
ANGELO,BELLE,GROM,25,0.6,shooting_star
ANGELO,GROM,NANI,25,0.68,shooting_star
BEA,GENE,MANDY,25,0.56,shooting_star
BYRON,JUJU,NANI,25,0.64,shooting_star
GRAY,MR. P,R-T,25,0.56,shooting_star
BEA,PIPER,SPROUT,25,0.48,shooting_star
JUJU,MEEPLE,MORTIS,25,0.68,triple_dribble
BARLEY,MEEPLE,MELODIE,25,0.82,triple_dribble
CARL,JANET,RICO,25,0.64,triple_dribble
DYNAMIKE,LOU,RICO,25,0.32,triple_dribble
CARL,SHADE,STU,25,0.52,triple_dribble
GRAY,MELODIE,STU,25,0.72,triple_dribble
FRANK,JANET,RICO,25,0.42,triple_dribble
BARLEY,MORTIS,RICO,25,0.36,triple_dribble
BUZZ,LOU,STU,25,0.6,triple_dribble
FRANK,JUJU,LOU,25,0.6,triple_dribble
FRANK,JUJU,MAISIE,25,0.76,triple_dribble
BARLEY,KENJI,LOU,25,0.74,triple_dribble
DYNAMIKE,JANET,RICO,25,0.24,triple_dribble
JANET,MAX,MELODIE,25,0.4,triple_dribble
OLLIE,STU,SURGE,25,0.36,triple_dribble
CARL,GRAY,JANET,25,0.5,triple_dribble
BARLEY,JANET,OLLIE,25,0.6,triple_dribble
LOU,MR. P,OLLIE,25,0.72,pinball_dreams
MR. P,STU,SURGE,25,0.68,pinball_dreams
ASH,BEA,RICO,25,0.28,pinball_dreams
EL PRIMO,JUJU,STU,25,0.72,pinball_dreams
DYNAMIKE,JANET,STU,25,0.64,pinball_dreams
LOU,MR. P,STU,25,0.72,pinball_dreams
DYNAMIKE,STU,SURGE,25,0.4,pinball_dreams
GRIFF,MR. P,STU,25,0.48,pinball_dreams
GUS,JUJU,SURGE,25,0.56,pinball_dreams
FRANK,STU,SURGE,25,0.56,pinball_dreams
HANK,JUJU,POCO,25,0.56,pinball_dreams
GUS,MORTIS,STU,25,0.34,pinball_dreams
BEA,CARL,RICO,25,0.3,pinball_dreams
BYRON,HANK,STU,25,0.94,pinball_dreams
LOU,MORTIS,RICO,25,0.6,pinball_dreams
JANET,MAISIE,RICO,25,0.58,sneaky_fields
ASH,BEA,SPIKE,25,0.6,sneaky_fields
BEA,CARL,TARA,25,0.6,sneaky_fields
BUSTER,CARL,RICO,25,0.5,sneaky_fields
EL PRIMO,NITA,RICO,25,0.56,sneaky_fields
MAX,NITA,SQUEAK,25,0.56,sneaky_fields
FRANK,LOU,MAX,25,0.46,sneaky_fields
BEA,FRANK,MR. P,25,0.48,sneaky_fields
OTIS,RICO,STU,25,0.52,sneaky_fields
BUZZ,LOU,STU,25,0.56,sneaky_fields
EL PRIMO,MAX,OLLIE,25,0.54,sneaky_fields
CARL,MAISIE,STU,25,0.68,sneaky_fields
GRIFF,LOU,STU,25,0.56,sneaky_fields
JANET,MAX,OLLIE,25,0.58,sneaky_fields
BEA,BUZZ,NITA,25,0.72,sneaky_fields
CARL,JANET,SURGE,25,0.52,sneaky_fields
RICO,SQUEAK,SURGE,25,0.48,sneaky_fields
MAX,SPIKE,STU,25,0.44,sneaky_fields
JANET,MAISIE,STU,25,0.2,sneaky_fields
NITA,RICO,SURGE,25,0.44,sneaky_fields
FRANK,MAX,POCO,25,0.36,sneaky_fields
BEA,SHADE,STU,25,0.48,sneaky_fields
MORTIS,NITA,RICO,25,0.56,sneaky_fields
LOU,SQUEAK,STU,25,0.64,sneaky_fields
BEA,OLLIE,OTIS,25,0.68,sneaky_fields
JACKY,JANET,RICO,25,0.6,center_stage
MORTIS,RICO,STU,25,0.6,center_stage
ASH,JANET,MAISIE,25,0.68,center_stage
HANK,POCO,STU,25,0.52,center_stage
CARL,FRANK,OTIS,25,0.66,center_stage
CARL,FRANK,MR. P,25,0.66,center_stage
MEEPLE,RICO,SQUEAK,25,0.56,center_stage
BEA,GRIFF,STU,25,0.52,center_stage
BUZZ,STU,SURGE,25,0.64,center_stage
HANK,OTIS,RICO,25,0.68,center_stage
FRANK,STU,SURGE,25,0.48,center_stage
JANET,LOU,SANDY,25,0.42,center_stage
BUSTER,BUZZ,RICO,25,0.56,center_stage
HANK,JANET,RICO,25,0.32,center_stage
FRANK,MAX,OLLIE,25,0.6,center_stage
BEA,CARL,STU,25,0.6,center_stage
CARL,GRAY,GUS,25,0.56,belles_rock
ANGELO,OLLIE,PIPER,25,0.68,belles_rock
BROCK,GENE,GROM,25,0.36,belles_rock
GENE,OLLIE,TICK,25,0.8,belles_rock
GUS,OLLIE,SPROUT,25,0.76,belles_rock
ANGELO,MANDY,MR. P,25,0.7,belles_rock
ANGELO,BROCK,OLLIE,25,0.92,belles_rock
BROCK,CARL,GRAY,25,0.4,belles_rock
BELLE,GUS,PIPER,25,0.64,belles_rock
DARRYL,GRAY,MR. P,25,0.56,belles_rock
ANGELO,NANI,SPROUT,25,0.76,belles_rock
ANGELO,CARL,GENE,25,0.44,belles_rock
ANGELO,BUSTER,MANDY,25,0.52,flaring_phoenix
MR. P,PIPER,R-T,25,0.48,flaring_phoenix
BROCK,GUS,SPROUT,25,0.52,flaring_phoenix
JUJU,LOU,SQUEAK,25,0.64,flaring_phoenix
BROCK,GRAY,PENNY,25,0.72,flaring_phoenix
PIPER,R-T,SQUEAK,25,0.56,flaring_phoenix
GRAY,JUJU,OLLIE,25,0.64,flaring_phoenix
MANDY,PENNY,SQUEAK,25,0.44,flaring_phoenix
GENE,LOU,TICK,25,0.6,flaring_phoenix
GRAY,MANDY,MORTIS,25,0.52,flaring_phoenix
BROCK,MANDY,MR. P,25,0.48,flaring_phoenix
GRAY,PENNY,PIPER,25,0.52,flaring_phoenix
BUSTER,GENE,R-T,25,0.6,flaring_phoenix
GUS,HANK,MANDY,25,0.48,flaring_phoenix
GUS,JUJU,PIPER,25,0.28,flaring_phoenix
GENE,HANK,MAX,25,0.44,new_horizons
ANGELO,BROCK,BYRON,25,0.52,new_horizons
BELLE,GRAY,NANI,25,0.52,new_horizons
GENE,MAX,MR. P,25,0.6,new_horizons
BROCK,GRAY,JUJU,25,0.52,new_horizons
CARL,GENE,OLLIE,25,0.4,new_horizons
BEA,BROCK,GENE,25,0.48,new_horizons
BELLE,OLLIE,PIPER,25,0.64,new_horizons
CARL,GUS,LEON,25,0.52,new_horizons
BROCK,BYRON,MANDY,25,0.28,new_horizons
ANGELO,BYRON,OLLIE,25,0.64,new_horizons
ANGELO,JUJU,NANI,25,0.72,new_horizons
COLT,MANDY,PIPER,25,0.44,new_horizons
MANDY,MAX,PIPER,25,0.2,new_horizons
GRAY,R-T,SQUEAK,25,0.52,new_horizons
NANI,PIPER,SQUEAK,25,0.52,new_horizons
BROCK,BYRON,GENE,25,0.48,new_horizons
MANDY,NANI,SQUEAK,25,0.64,new_horizons
CORDELIUS,GENE,GRAY,25,0.44,new_horizons
BROCK,DARRYL,MANDY,25,0.76,out_in_the_open
BELLE,GRAY,NANI,25,0.24,out_in_the_open
EVE,LEON,MANDY,25,0.68,out_in_the_open
GENE,LEON,R-T,25,0.48,out_in_the_open
GENE,MAX,NANI,25,0.52,out_in_the_open
GRAY,MR. P,NANI,25,0.68,out_in_the_open
BUSTER,EVE,MANDY,25,0.6,out_in_the_open
ANGELO,JUJU,PIPER,25,0.36,out_in_the_open
ANGELO,GENE,LOU,25,0.68,out_in_the_open
EVE,GENE,LEON,25,0.56,out_in_the_open
GUS,NANI,PEARL,25,0.48,out_in_the_open
BROCK,GRAY,PEARL,25,0.52,out_in_the_open
PIPER,R-T,SQUEAK,25,0.68,out_in_the_open
MANDY,OLLIE,SQUEAK,25,0.6,out_in_the_open
ANGELO,MANDY,OLLIE,25,0.76,out_in_the_open
BYRON,PEARL,PIPER,25,0.4,out_in_the_open
BROCK,EVE,LEON,25,0.48,out_in_the_open
MAISIE,MELODIE,STU,25,0.28,hockey_below_zero
HANK,MAX,STU,25,0.64,hockey_below_zero
FRANK,POCO,STU,25,0.72,hockey_below_zero
LEON,LOU,MAX,25,0.52,hockey_below_zero
BELLE,JANET,MELODIE,25,0.36,hockey_below_zero
BEA,POCO,STU,25,0.62,hockey_below_zero
GRAY,HANK,MELODIE,25,0.66,hockey_below_zero
CARL,MEEPLE,STU,25,0.64,hockey_cool_box
BEA,JANET,MEEPLE,25,0.46,hockey_cool_box
BEA,FRANK,POCO,25,0.56,hockey_cool_box
BELLE,CHARLIE,STU,25,0.42,hockey_cool_box
BEA,BUSTER,STU,25,0.52,hockey_cool_box
GENE,MAX,STU,25,0.36,hockey_cool_box
GENE,GRAY,MELODIE,25,0.52,hockey_cool_box
BEA,GENE,MELODIE,25,0.68,hockey_cool_box
CARL,GUS,STU,25,0.4,hockey_starr_garden
CHARLIE,GRAY,MELODIE,25,0.68,hockey_starr_garden
BEA,SQUEAK,STU,25,0.44,hockey_starr_garden
BEA,CHARLIE,GRAY,25,0.6,hockey_starr_garden
BUSTER,MAX,MELODIE,25,0.58,hockey_starr_garden
BEA,MEEPLE,OLLIE,25,0.68,hockey_starr_garden
CARL,GRAY,LOU,25,0.44,hockey_starr_garden
BEA,CARL,FRANK,25,0.48,hockey_starr_garden
BEA,MELODIE,POCO,25,0.38,hockey_super_center
CHARLIE,MAX,STU,25,0.24,hockey_super_center
JANET,LOU,MELODIE,25,0.44,hockey_super_center
MAX,POCO,STU,25,0.46,hockey_super_center
LEON,MR. P,STU,25,0.38,hockey_super_center
FRANK,MELODIE,STU,25,0.48,hockey_super_center
CARL,JANET,MELODIE,25,0.24,hockey_super_center
ANGELO,BROCK,JUJU,26,0.576923077,dry_season
MANDY,PIPER,TICK,26,0.423076923,dry_season
BELLE,PIPER,SQUEAK,26,0.538461538,dry_season
CARL,MANDY,NANI,26,0.615384615,dry_season
GUS,JANET,MANDY,26,0.576923077,dry_season
ANGELO,BELLE,SQUEAK,26,0.461538462,dry_season
GENE,HANK,TICK,26,0.576923077,dry_season
CARL,GRAY,R-T,26,0.653846154,dry_season
GENE,GROM,PIPER,26,0.461538462,dry_season
BELLE,CARL,GENE,26,0.653846154,dry_season
GRAY,JANET,PIPER,26,0.461538462,dry_season
ANGELO,GRAY,NANI,26,0.461538462,dry_season
BROCK,JANET,PIPER,26,0.5,dry_season
GRAY,MORTIS,PENNY,26,0.576923077,dry_season
ANGELO,GUS,MR. P,26,0.538461538,dry_season
MANDY,MAX,OLLIE,26,0.538461538,dry_season
BYRON,GENE,R-T,26,0.538461538,dry_season
GENE,JUJU,PENNY,26,0.538461538,dry_season
BROCK,GENE,MEEPLE,26,0.538461538,dry_season
BROCK,GENE,JUJU,26,0.538461538,dry_season
GRAY,GUS,MELODIE,26,0.384615385,hideout
GUS,MORTIS,NANI,26,0.346153846,hideout
LEON,NANI,R-T,26,0.346153846,hideout
BEA,GENE,LEON,26,0.5,hideout
BYRON,HANK,MAX,26,0.653846154,hideout
GUS,MR. P,PIPER,26,0.615384615,hideout
BYRON,GUS,OLLIE,26,0.576923077,hideout
ANGELO,MAX,NANI,26,0.384615385,hideout
ANGELO,GRAY,SPROUT,26,0.653846154,hideout
GUS,LEON,MAX,26,0.423076923,hideout
GRAY,GUS,SQUEAK,26,0.576923077,hideout
GENE,MAX,SPROUT,26,0.653846154,hideout
ANGELO,MR. P,NANI,26,0.538461538,hideout
GRAY,MAX,NANI,26,0.538461538,hideout
LEON,MANDY,MR. P,26,0.615384615,hideout
CARL,PENNY,SQUEAK,26,0.538461538,layer_cake
JANET,MANDY,OLLIE,26,0.461538462,layer_cake
CARL,GRAY,MELODIE,26,0.653846154,layer_cake
BUZZ,GRAY,MANDY,26,0.538461538,layer_cake
GRAY,GUS,MORTIS,26,0.576923077,layer_cake
BROCK,GRAY,PIPER,26,0.576923077,layer_cake
CARL,GENE,LEON,26,0.461538462,layer_cake
GENE,PENNY,SHADE,26,0.461538462,layer_cake
GENE,KIT,MELODIE,26,0.576923077,layer_cake
CARL,JANET,MORTIS,26,0.576923077,layer_cake
JUJU,MANDY,MORTIS,26,0.653846154,layer_cake
CARL,GRAY,LOU,26,0.384615385,layer_cake
MANDY,MORTIS,SQUEAK,26,0.615384615,layer_cake
GENE,JANET,KIT,26,0.346153846,layer_cake
BROCK,JUJU,PENNY,26,0.5,layer_cake
CARL,PENNY,SPROUT,26,0.615384615,layer_cake
GENE,KIT,OLLIE,26,0.615384615,layer_cake
GENE,JANET,OLLIE,26,0.653846154,layer_cake
BROCK,MANDY,SQUEAK,26,0.538461538,layer_cake
ANGELO,PEARL,PIPER,26,0.346153846,shooting_star
ANGELO,GENE,PEARL,26,0.423076923,shooting_star
ANGELO,BYRON,GUS,26,0.423076923,shooting_star
BYRON,HANK,NANI,26,0.769230769,shooting_star
GUS,JUJU,R-T,26,0.5,shooting_star
GROM,MANDY,NANI,26,0.769230769,shooting_star
ANGELO,CARL,PIPER,26,0.576923077,shooting_star
GENE,MANDY,OLLIE,26,0.615384615,shooting_star
CARL,MANDY,R-T,26,0.461538462,shooting_star
BYRON,GENE,SPROUT,26,0.423076923,shooting_star
ANGELO,MAX,R-T,26,0.538461538,shooting_star
GRAY,MELODIE,NANI,26,0.807692308,shooting_star
GENE,LEON,SPROUT,26,0.576923077,shooting_star
ANGELO,BYRON,R-T,26,0.307692308,shooting_star
GRAY,PENNY,PIPER,26,0.384615385,shooting_star
BELLE,MAX,NANI,26,0.615384615,shooting_star
BUZZ,JANET,MAX,26,0.615384615,triple_dribble
GRAY,JUJU,STU,26,0.596153846,triple_dribble
BUZZ,JANET,JUJU,26,0.423076923,triple_dribble
FRANK,JANET,POCO,26,0.384615385,triple_dribble
DYNAMIKE,MR. P,STU,26,0.653846154,triple_dribble
DYNAMIKE,MAX,STU,26,0.461538462,triple_dribble
MORTIS,SQUEAK,STU,26,0.423076923,triple_dribble
BARLEY,BUSTER,STU,26,0.769230769,triple_dribble
BARLEY,HANK,STU,26,0.846153846,pinball_dreams
CARL,FRANK,POCO,26,0.346153846,pinball_dreams
JUJU,OLLIE,RICO,26,0.769230769,pinball_dreams
BEA,GRAY,HANK,26,0.461538462,pinball_dreams
BEA,BUZZ,JANET,26,0.615384615,pinball_dreams
GRIFF,GUS,STU,26,0.384615385,pinball_dreams
RICO,SHADE,STU,26,0.461538462,pinball_dreams
BEA,CARL,KENJI,26,0.519230769,pinball_dreams
GRAY,OLLIE,STU,26,0.538461538,pinball_dreams
GRAY,JANET,LOU,26,0.346153846,pinball_dreams
GRIFF,JANET,STU,26,0.269230769,pinball_dreams
FRANK,POCO,RICO,26,0.807692308,pinball_dreams
BEA,CARL,MEEPLE,26,0.5,pinball_dreams
BARLEY,BEA,MELODIE,26,0.615384615,pinball_dreams
JUJU,MR. P,STU,26,0.596153846,pinball_dreams
JANET,LOU,MORTIS,26,0.653846154,pinball_dreams
CARL,HANK,STU,26,0.692307692,pinball_dreams
JANET,JUJU,NITA,26,0.480769231,sneaky_fields
EL PRIMO,MAX,NITA,26,0.461538462,sneaky_fields
HANK,JANET,MAX,26,0.461538462,sneaky_fields
JANET,MEEPLE,RICO,26,0.519230769,sneaky_fields
BEA,KENJI,RICO,26,0.365384615,sneaky_fields
CARL,OTIS,STU,26,0.326923077,sneaky_fields
BEA,SQUEAK,STU,26,0.5,sneaky_fields
FRANK,HANK,MAX,26,0.480769231,sneaky_fields
CARL,MR. P,STU,26,0.576923077,sneaky_fields
JANET,JUJU,STU,26,0.5,sneaky_fields
BEA,RICO,TARA,26,0.711538462,sneaky_fields
MR. P,NITA,SURGE,26,0.423076923,sneaky_fields
FRANK,MAISIE,MR. P,26,0.653846154,sneaky_fields
FRANK,JANET,MAISIE,26,0.5,sneaky_fields
LOU,RICO,SURGE,26,0.423076923,sneaky_fields
BEA,CARL,MEEPLE,26,0.673076923,sneaky_fields
BEA,JUJU,NITA,26,0.384615385,sneaky_fields
ASH,JANET,NITA,26,0.538461538,sneaky_fields
FRANK,MR. P,RICO,26,0.711538462,sneaky_fields
JANET,NITA,SURGE,26,0.615384615,sneaky_fields
JANET,NITA,SQUEAK,26,0.442307692,center_stage
EL PRIMO,JANET,POCO,26,0.538461538,center_stage
JANET,LOU,SURGE,26,0.653846154,center_stage
MAISIE,NITA,STU,26,0.461538462,center_stage
HANK,MAX,RICO,26,0.692307692,center_stage
BUZZ,OTIS,RICO,26,0.365384615,center_stage
EL PRIMO,JANET,RICO,26,0.653846154,center_stage
BUSTER,JANET,SANDY,26,0.769230769,center_stage
